car_id,lane,change_in_velocity,initial_velocity,final_velocity,ahead_distance,label,time_to_destination
58,2,-0.09999999999999964,4.4,4.5,176,Accelerate,1.6289999999999996
59,1,0.0,5.0,5.0,97,Maintain,1.5429999999999993
60,0,1.7887549999999999,1.9944899999999997,0.20573499999999978,1,Slow down,1.1849999999999987
61,1,-0.09999999999999998,0.800000000000002,0.900000000000002,138,Accelerate,1.1519999999999992
62,0,0.0,5.0,5.0,27,Maintain,0.9659999999999993
63,0,0.0,5.0,5.0,54,Maintain,0.7089999999999996
64,2,0.0,1.6076300000000008,1.6076300000000008,29,Maintain,0.6419999999999995
65,1,-0.10000000000000009,2.8000000000000007,2.900000000000001,58,Accelerate,0.609
66,2,0.5995550000000001,4.515065,3.91551,9,Slow down,0.3219999999999992
67,0,0.0,5.0,5.0,63,Maintain,0.16999999999999993
68,2,0.0,1.588275,1.588275,23,Maintain,0.13599999999999923
47,0,-0.10000000000000009,2.400000000000001,2.500000000000001,247,Accelerate,5.447000000000001
50,2,-0.09999999999999964,4.199999999999999,4.299999999999999,141,Accelerate,5.174000000000001
51,0,-0.10000000000000009,2.700000000000001,2.800000000000001,33,Accelerate,4.987
53,2,0.0,5.0,5.0,82,Maintain,4.817
55,0,-0.10000000000000003,0.2,0.30000000000000004,36,Accelerate,4.413
56,0,0.0,0.1,0.1,0,Maintain,3.718
57,1,0.0,5.0,5.0,135,Maintain,2.6630000000000003
58,2,-0.09999999999999964,4.5,4.6,177,Accelerate,1.6460000000000008
59,1,0.0,5.0,5.0,97,Maintain,1.5600000000000005
60,0,0.10573499999999977,0.20573499999999978,0.1,1,Slow down,1.202
61,1,-0.09999999999999998,0.900000000000002,1.000000000000002,142,Accelerate,1.1690000000000005
62,0,0.0,5.0,5.0,22,Maintain,0.9830000000000005
63,0,0.0,5.0,5.0,54,Maintain,0.7260000000000009
64,2,-0.10000000000000009,1.6076300000000008,1.7076300000000009,31,Accelerate,0.6590000000000007
65,1,-0.10000000000000009,2.900000000000001,3.000000000000001,56,Accelerate,0.6260000000000012
66,2,0.8272550000000001,3.91551,3.0882549999999998,7,Slow down,0.3390000000000004
67,0,0.0,5.0,5.0,63,Maintain,0.18700000000000117
68,2,0.0,1.588275,1.588275,25,Maintain,0.15300000000000047
47,0,-0.10000000000000009,2.500000000000001,2.600000000000001,250,Accelerate,5.465
50,2,-0.09999999999999964,4.299999999999999,4.399999999999999,142,Accelerate,5.192
51,0,-0.10000000000000009,2.800000000000001,2.9000000000000012,32,Accelerate,5.004999999999999
53,2,0.0,5.0,5.0,81,Maintain,4.834999999999999
55,0,-0.09999999999999998,0.30000000000000004,0.4,39,Accelerate,4.430999999999999
56,0,0.0,0.1,0.1,0,Maintain,3.735999999999999
57,1,0.0,5.0,5.0,135,Maintain,2.680999999999999
58,2,-0.09999999999999964,4.6,4.699999999999999,177,Accelerate,1.6639999999999997
59,1,0.0,5.0,5.0,97,Maintain,1.5779999999999994
60,0,0.0,0.1,0.1,1,Maintain,1.2199999999999989
61,1,-0.10000000000000009,1.000000000000002,1.100000000000002,146,Accelerate,1.1869999999999994
62,0,0.050354999999999706,5.0,4.949645,17,Slow down,1.0009999999999994
63,0,0.0,5.0,5.0,54,Maintain,0.7439999999999998
64,2,-0.10000000000000009,1.7076300000000009,1.807630000000001,34,Accelerate,0.6769999999999996
65,1,-0.10000000000000009,3.000000000000001,3.100000000000001,54,Accelerate,0.6440000000000001
66,2,0.95648,3.0882549999999998,2.1317749999999998,6,Slow down,0.3569999999999993
67,0,0.0,5.0,5.0,63,Maintain,0.20500000000000007
68,2,0.0,1.588275,1.588275,26,Maintain,0.17099999999999937
47,0,-0.10000000000000009,2.600000000000001,2.700000000000001,252,Accelerate,5.482000000000001
50,2,-0.09999999999999964,4.399999999999999,4.499999999999998,143,Accelerate,5.209000000000001
51,0,-0.10000000000000009,2.9000000000000012,3.0000000000000013,32,Accelerate,5.022
53,2,0.0,5.0,5.0,80,Maintain,4.852
55,0,-0.09999999999999998,0.4,0.5,42,Accelerate,4.448
56,0,0.0,0.1,0.1,0,Maintain,3.753
57,1,0.0,5.0,5.0,135,Maintain,2.6980000000000004
58,2,-0.09999999999999964,4.699999999999999,4.799999999999999,177,Accelerate,1.681000000000001
59,1,0.0,5.0,5.0,97,Maintain,1.5950000000000006
60,0,0.0,0.1,0.1,1,Maintain,1.237
61,1,-0.10000000000000009,1.100000000000002,1.2000000000000022,150,Accelerate,1.2040000000000006
62,0,0.32767999999999997,4.949645,4.621965,12,Slow down,1.0180000000000007
63,0,0.0,5.0,5.0,54,Maintain,0.761000000000001
64,2,-0.10000000000000009,1.807630000000001,1.907630000000001,37,Accelerate,0.6940000000000008
65,1,-0.10000000000000009,3.100000000000001,3.200000000000001,52,Accelerate,0.6610000000000014
66,2,0.95648,2.1317749999999998,1.1752949999999998,6,Slow down,0.37400000000000055
67,0,0.0,5.0,5.0,63,Maintain,0.2220000000000013
68,2,0.0,1.588275,1.588275,26,Maintain,0.1880000000000006
47,0,-0.10000000000000009,2.700000000000001,2.800000000000001,254,Accelerate,5.4990000000000006
50,2,-0.09999999999999964,4.499999999999998,4.599999999999998,144,Accelerate,5.226000000000001
51,0,-0.10000000000000009,3.0000000000000013,3.1000000000000014,32,Accelerate,5.039
53,2,0.0,5.0,5.0,79,Maintain,4.869
55,0,-0.09999999999999998,0.5,0.6,45,Accelerate,4.465
56,0,0.0,0.1,0.1,0,Maintain,3.7699999999999996
57,1,0.0,5.0,5.0,135,Maintain,2.715
58,2,-0.09999999999999964,4.799999999999999,4.899999999999999,177,Accelerate,1.6980000000000004
59,1,0.0,5.0,5.0,97,Maintain,1.612
60,0,0.0,0.1,0.1,1,Maintain,1.2539999999999996
61,1,-0.10000000000000009,1.2000000000000022,1.3000000000000023,154,Accelerate,1.221
62,0,0.8272550000000001,4.621965,3.7947100000000002,7,Slow down,1.0350000000000001
63,0,0.0,5.0,5.0,54,Maintain,0.7780000000000005
64,2,-0.10000000000000009,1.907630000000001,2.007630000000001,40,Accelerate,0.7110000000000003
65,1,-0.10000000000000009,3.200000000000001,3.300000000000001,50,Accelerate,0.6780000000000008
66,2,0.827255,1.1752949999999998,0.3480399999999998,7,Slow down,0.391
67,0,0.0,5.0,5.0,63,Maintain,0.23900000000000077
68,2,0.0,1.588275,1.588275,25,Maintain,0.20500000000000007
50,2,-0.09999999999999964,4.599999999999998,4.6999999999999975,144,Accelerate,5.243
51,0,-0.10000000000000009,3.1000000000000014,3.2000000000000015,32,Accelerate,5.055999999999999
53,2,0.0,5.0,5.0,79,Maintain,4.885999999999999
55,0,-0.09999999999999998,0.6,0.7,47,Accelerate,4.481999999999999
56,0,0.0,0.1,0.1,1,Maintain,3.7879999999999985
57,1,0.0,5.0,5.0,135,Maintain,2.7329999999999988
58,2,-0.09999999999999964,4.899999999999999,4.999999999999998,177,Accelerate,1.7159999999999993
59,1,0.0,5.0,5.0,97,Maintain,1.629999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.2719999999999985
61,1,-0.10000000000000009,1.3000000000000023,1.4000000000000024,158,Accelerate,1.238999999999999
62,0,1.4146549999999998,3.7947100000000002,2.3800550000000005,3,Slow down,1.052999999999999
63,0,0.0,5.0,5.0,53,Maintain,0.7959999999999994
64,2,-0.10000000000000009,2.007630000000001,2.1076300000000012,43,Accelerate,0.7289999999999992
65,1,-0.10000000000000009,3.300000000000001,3.4000000000000012,48,Accelerate,0.6959999999999997
66,2,0.2480399999999998,0.3480399999999998,0.1,9,Slow down,0.4089999999999989
67,0,0.0,5.0,5.0,63,Maintain,0.2569999999999997
68,2,0.0,1.588275,1.588275,23,Maintain,0.22299999999999898
50,2,-0.09999999999999964,4.6999999999999975,4.799999999999997,144,Accelerate,5.26
51,0,-0.10000000000000009,3.2000000000000015,3.3000000000000016,32,Accelerate,5.072999999999999
53,2,0.0,5.0,5.0,79,Maintain,4.902999999999999
55,0,-0.09999999999999998,0.7,0.7999999999999999,49,Accelerate,4.498999999999999
56,0,0.0,0.1,0.1,2,Maintain,3.8039999999999985
57,1,0.0,5.0,5.0,135,Maintain,2.7489999999999988
58,2,-1.7763568394002505e-15,4.999999999999998,5.0,177,Accelerate,1.7319999999999993
59,1,0.0,5.0,5.0,97,Maintain,1.645999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.2879999999999985
61,1,-0.10000000000000009,1.4000000000000024,1.5000000000000024,162,Accelerate,1.254999999999999
62,0,1.7887549999999999,2.3800550000000005,0.5913000000000006,1,Slow down,1.068999999999999
63,0,0.0,5.0,5.0,50,Maintain,0.8119999999999994
64,2,-0.10000000000000009,2.1076300000000012,2.2076300000000013,46,Accelerate,0.7449999999999992
65,1,-0.10000000000000009,3.4000000000000012,3.5000000000000013,46,Accelerate,0.7119999999999997
66,2,0.0,0.1,0.1,11,Maintain,0.42499999999999893
67,0,0.0,5.0,5.0,63,Maintain,0.2729999999999997
68,2,0.0,1.588275,1.588275,21,Maintain,0.238999999999999
50,2,-0.09999999999999964,4.799999999999997,4.899999999999997,144,Accelerate,5.277000000000001
51,0,-0.10000000000000009,3.3000000000000016,3.4000000000000017,32,Accelerate,5.09
53,2,0.0,5.0,5.0,79,Maintain,4.92
55,0,-0.09999999999999998,0.7999999999999999,0.8999999999999999,51,Accelerate,4.516
56,0,0.0,0.1,0.1,3,Maintain,3.8209999999999997
57,1,0.0,5.0,5.0,135,Maintain,2.766
58,2,0.0,5.0,5.0,177,Maintain,1.7490000000000006
59,1,0.0,5.0,5.0,97,Maintain,1.6630000000000003
60,0,0.0,0.1,0.1,1,Maintain,1.3049999999999997
61,1,-0.10000000000000009,1.5000000000000024,1.6000000000000025,166,Accelerate,1.2720000000000002
62,0,0.4913000000000006,0.5913000000000006,0.1,0,Slow down,1.0860000000000003
63,0,0.0,5.0,5.0,46,Maintain,0.8290000000000006
64,2,-0.10000000000000009,2.2076300000000013,2.3076300000000014,49,Accelerate,0.7620000000000005
65,1,-0.10000000000000009,3.5000000000000013,3.6000000000000014,44,Accelerate,0.729000000000001
66,2,0.0,0.1,0.1,13,Maintain,0.44200000000000017
67,0,0.0,5.0,5.0,63,Maintain,0.2900000000000009
68,2,0.005854999999999944,1.588275,1.5824200000000002,19,Slow down,0.2560000000000002
50,2,-0.09999999999999964,4.899999999999997,4.9999999999999964,144,Accelerate,5.295
51,0,-0.10000000000000009,3.4000000000000017,3.5000000000000018,32,Accelerate,5.107999999999999
53,2,0.0,5.0,5.0,79,Maintain,4.937999999999999
55,0,-0.09999999999999998,0.8999999999999999,0.9999999999999999,53,Accelerate,4.533999999999999
56,0,0.0,0.1,0.1,4,Maintain,3.8389999999999986
57,1,0.0,5.0,5.0,135,Maintain,2.783999999999999
58,2,0.0,5.0,5.0,177,Maintain,1.7669999999999995
59,1,0.0,5.0,5.0,97,Maintain,1.6809999999999992
60,0,0.0,0.1,0.1,1,Maintain,1.3229999999999986
61,1,-0.10000000000000009,1.6000000000000025,1.7000000000000026,169,Accelerate,1.2899999999999991
62,0,0.0,0.1,0.1,0,Maintain,1.1039999999999992
63,0,0.0,5.0,5.0,41,Maintain,0.8469999999999995
64,2,-0.10000000000000009,2.3076300000000014,2.4076300000000015,52,Accelerate,0.7799999999999994
65,1,-0.10000000000000009,3.6000000000000014,3.7000000000000015,42,Accelerate,0.7469999999999999
66,2,0.0,0.1,0.1,15,Maintain,0.4599999999999991
67,0,0.0,5.0,5.0,63,Maintain,0.30799999999999983
68,2,0.05035499999999993,1.5824200000000002,1.5320650000000002,17,Slow down,0.27399999999999913
50,2,-3.552713678800501e-15,4.9999999999999964,5.0,144,Accelerate,5.311
51,0,-0.10000000000000009,3.5000000000000018,3.600000000000002,32,Accelerate,5.123999999999999
53,2,0.0,5.0,5.0,79,Maintain,4.953999999999999
55,0,-0.09999999999999998,0.9999999999999999,1.0999999999999999,55,Accelerate,4.549999999999999
56,0,0.0,0.1,0.1,5,Maintain,3.8549999999999986
57,1,0.0,5.0,5.0,135,Maintain,2.799999999999999
58,2,0.0,5.0,5.0,177,Maintain,1.7829999999999995
59,1,0.0,5.0,5.0,97,Maintain,1.6969999999999992
60,0,0.0,0.1,0.1,1,Maintain,1.3389999999999986
61,1,-0.10000000000000009,1.7000000000000026,1.8000000000000027,172,Accelerate,1.3059999999999992
62,0,0.0,0.1,0.1,0,Maintain,1.1199999999999992
63,0,0.0,5.0,5.0,36,Maintain,0.8629999999999995
64,2,-0.10000000000000009,2.4076300000000015,2.5076300000000016,55,Accelerate,0.7959999999999994
65,1,-0.10000000000000009,3.7000000000000015,3.8000000000000016,40,Accelerate,0.7629999999999999
66,2,0.0,0.1,0.1,17,Maintain,0.4759999999999991
67,0,0.0,5.0,5.0,63,Maintain,0.32399999999999984
68,2,0.1343749999999999,1.5320650000000002,1.3976900000000003,15,Slow down,0.28999999999999915
69,0,0.0,5.0,5.0,40,Maintain,0.016000000000000014
50,2,0.0,5.0,5.0,144,Maintain,5.329000000000001
51,0,-0.10000000000000009,3.600000000000002,3.700000000000002,31,Accelerate,5.1419999999999995
53,2,0.0,5.0,5.0,79,Maintain,4.9719999999999995
55,0,-0.10000000000000009,1.0999999999999999,1.2,58,Accelerate,4.568
56,0,0.0,0.1,0.1,6,Maintain,3.8729999999999993
57,1,0.0,5.0,5.0,135,Maintain,2.8179999999999996
58,2,0.0,5.0,5.0,177,Maintain,1.8010000000000002
59,1,0.0,5.0,5.0,97,Maintain,1.7149999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.3569999999999993
61,1,-0.10000000000000009,1.8000000000000027,1.9000000000000028,175,Accelerate,1.3239999999999998
62,0,0.0,0.1,0.1,0,Maintain,1.138
63,0,0.0,5.0,5.0,31,Maintain,0.8810000000000002
64,2,-0.10000000000000009,2.5076300000000016,2.6076300000000017,57,Accelerate,0.8140000000000001
65,1,-0.10000000000000009,3.8000000000000016,3.9000000000000017,38,Accelerate,0.7810000000000006
66,2,0.0,0.1,0.1,20,Maintain,0.4939999999999998
67,0,0.0,5.0,5.0,63,Maintain,0.3420000000000005
68,2,0.19008000000000003,1.3976900000000003,1.2076100000000003,14,Slow down,0.30799999999999983
69,0,0.0,5.0,5.0,40,Maintain,0.034000000000000696
50,2,0.0,5.0,5.0,144,Maintain,5.345000000000001
51,0,0.0,3.700000000000002,3.700000000000002,30,Maintain,5.1579999999999995
53,2,0.0,5.0,5.0,79,Maintain,4.9879999999999995
55,0,-0.10000000000000009,1.2,1.3,61,Accelerate,4.584
56,0,0.0,0.1,0.1,7,Maintain,3.8889999999999993
57,1,0.0,5.0,5.0,135,Maintain,2.8339999999999996
58,2,0.0,5.0,5.0,177,Maintain,1.8170000000000002
59,1,0.0,5.0,5.0,97,Maintain,1.7309999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.3729999999999993
61,1,-0.09999999999999987,1.9000000000000028,2.0000000000000027,178,Accelerate,1.3399999999999999
62,0,0.0,0.1,0.1,0,Maintain,1.154
63,0,0.0,5.0,5.0,26,Maintain,0.8970000000000002
64,2,-0.10000000000000009,2.6076300000000017,2.7076300000000018,59,Accelerate,0.8300000000000001
65,1,-0.10000000000000009,3.9000000000000017,4.000000000000002,36,Accelerate,0.7970000000000006
66,2,0.0,0.1,0.1,23,Maintain,0.5099999999999998
67,0,0.0,5.0,5.0,63,Maintain,0.35800000000000054
68,2,0.2545550000000001,1.2076100000000003,0.9530550000000002,13,Slow down,0.32399999999999984
69,0,0.0,5.0,5.0,40,Maintain,0.05000000000000071
50,2,0.0,5.0,5.0,144,Maintain,5.363000000000001
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.176
53,2,0.0,5.0,5.0,79,Maintain,5.006
55,0,-0.10000000000000009,1.3,1.4000000000000001,64,Accelerate,4.602
56,0,0.0,0.1,0.1,8,Maintain,3.907
57,1,0.0,5.0,5.0,135,Maintain,2.8520000000000003
58,2,0.0,5.0,5.0,177,Maintain,1.8350000000000009
59,1,0.0,5.0,5.0,97,Maintain,1.7490000000000006
60,0,0.0,0.1,0.1,1,Maintain,1.391
61,1,-0.10000000000000009,2.0000000000000027,2.1000000000000028,181,Accelerate,1.3580000000000005
62,0,0.0,0.1,0.1,0,Maintain,1.1720000000000006
63,0,0.0,5.0,5.0,21,Maintain,0.9150000000000009
64,2,-0.10000000000000009,2.7076300000000018,2.807630000000002,61,Accelerate,0.8480000000000008
65,1,-0.09999999999999964,4.000000000000002,4.100000000000001,34,Accelerate,0.8150000000000013
66,2,0.0,0.1,0.1,26,Maintain,0.5280000000000005
67,0,0.0,5.0,5.0,63,Maintain,0.3760000000000012
68,2,0.32767999999999997,0.9530550000000002,0.6253750000000002,12,Slow down,0.3420000000000005
69,0,0.0,5.0,5.0,40,Maintain,0.06800000000000139
50,2,0.0,5.0,5.0,144,Maintain,5.380000000000001
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.193
53,2,0.0,5.0,5.0,79,Maintain,5.023
55,0,-0.10000000000000009,1.4000000000000001,1.5000000000000002,67,Accelerate,4.619
56,0,0.0,0.1,0.1,9,Maintain,3.9239999999999995
57,1,0.0,5.0,5.0,135,Maintain,2.8689999999999998
58,2,0.0,5.0,5.0,177,Maintain,1.8520000000000003
59,1,0.0,5.0,5.0,97,Maintain,1.766
60,0,0.0,0.1,0.1,1,Maintain,1.4079999999999995
61,1,-0.10000000000000009,2.1000000000000028,2.200000000000003,184,Accelerate,1.375
62,0,0.0,0.1,0.1,0,Maintain,1.189
63,0,0.08767999999999976,5.0,4.91232,16,Slow down,0.9320000000000004
64,2,-0.10000000000000009,2.807630000000002,2.907630000000002,63,Accelerate,0.8650000000000002
65,1,-0.09999999999999964,4.100000000000001,4.200000000000001,32,Accelerate,0.8320000000000007
66,2,0.0,0.1,0.1,29,Maintain,0.5449999999999999
67,0,0.0,5.0,5.0,63,Maintain,0.39400000000000013
68,2,0.40945499999999996,0.6253750000000002,0.21592000000000028,11,Slow down,0.35999999999999943
69,0,0.0,5.0,5.0,40,Maintain,0.0860000000000003
50,2,0.0,5.0,5.0,144,Maintain,5.397
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.209999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.039999999999999
55,0,-0.10000000000000009,1.5000000000000002,1.6000000000000003,70,Accelerate,4.635999999999999
56,0,0.0,0.1,0.1,10,Maintain,3.940999999999999
57,1,0.0,5.0,5.0,135,Maintain,2.8859999999999992
58,2,0.0,5.0,5.0,177,Maintain,1.8689999999999998
59,1,0.0,5.0,5.0,97,Maintain,1.7829999999999995
60,0,0.0,0.1,0.1,1,Maintain,1.424999999999999
61,1,-0.10000000000000009,2.200000000000003,2.300000000000003,187,Accelerate,1.3919999999999995
62,0,0.0,0.1,0.1,0,Maintain,1.2059999999999995
63,0,0.40945500000000035,4.91232,4.502865,11,Slow down,0.9489999999999998
64,2,-0.10000000000000009,2.907630000000002,3.007630000000002,65,Accelerate,0.8819999999999997
65,1,0.0,4.200000000000001,4.200000000000001,30,Maintain,0.8490000000000002
66,2,-0.1,0.1,0.2,32,Accelerate,0.5619999999999994
67,0,0.0,5.0,5.0,63,Maintain,0.41000000000000014
68,2,0.11592000000000027,0.21592000000000028,0.1,11,Slow down,0.37599999999999945
69,0,0.0,5.0,5.0,40,Maintain,0.10200000000000031
50,2,0.0,5.0,5.0,144,Maintain,5.415000000000001
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.228
53,2,0.0,5.0,5.0,79,Maintain,5.058
55,0,-0.10000000000000009,1.6000000000000003,1.7000000000000004,72,Accelerate,4.654
56,0,0.0,0.1,0.1,12,Maintain,3.9589999999999996
57,1,0.0,5.0,5.0,135,Maintain,2.904
58,2,0.0,5.0,5.0,177,Maintain,1.8870000000000005
59,1,0.0,5.0,5.0,97,Maintain,1.8010000000000002
60,0,0.0,0.1,0.1,1,Maintain,1.4429999999999996
61,1,-0.10000000000000009,2.300000000000003,2.400000000000003,190,Accelerate,1.4100000000000001
62,0,0.0,0.1,0.1,0,Maintain,1.2240000000000002
63,0,0.95648,4.502865,3.546385,6,Slow down,0.9670000000000005
64,2,-0.10000000000000009,3.007630000000002,3.107630000000002,67,Accelerate,0.9000000000000004
65,1,0.0,4.200000000000001,4.200000000000001,28,Maintain,0.8670000000000009
66,2,-0.10000000000000003,0.2,0.30000000000000004,35,Accelerate,0.5800000000000001
67,0,0.0,5.0,5.0,63,Maintain,0.4280000000000008
68,2,0.0,0.1,0.1,11,Maintain,0.39400000000000013
69,0,0.0,5.0,5.0,40,Maintain,0.120000000000001
50,2,0.0,5.0,5.0,144,Maintain,5.431000000000001
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.244
53,2,0.0,5.0,5.0,79,Maintain,5.074
55,0,-0.10000000000000009,1.7000000000000004,1.8000000000000005,74,Accelerate,4.67
56,0,0.0,0.1,0.1,14,Maintain,3.9749999999999996
57,1,0.0,5.0,5.0,135,Maintain,2.92
58,2,0.0,5.0,5.0,177,Maintain,1.9030000000000005
59,1,0.0,5.0,5.0,97,Maintain,1.8170000000000002
60,0,0.0,0.1,0.1,1,Maintain,1.4589999999999996
61,1,-0.10000000000000009,2.400000000000003,2.500000000000003,193,Accelerate,1.4260000000000002
62,0,0.0,0.1,0.1,0,Maintain,1.2400000000000002
63,0,1.5940800000000002,3.546385,1.9523049999999997,2,Slow down,0.9830000000000005
64,2,-0.10000000000000009,3.107630000000002,3.207630000000002,69,Accelerate,0.9160000000000004
65,1,0.0,4.200000000000001,4.200000000000001,26,Maintain,0.8830000000000009
66,2,-0.09999999999999998,0.30000000000000004,0.4,38,Accelerate,0.5960000000000001
67,0,0.0,5.0,5.0,62,Maintain,0.44400000000000084
68,2,0.0,0.1,0.1,11,Maintain,0.41000000000000014
69,0,0.0,5.0,5.0,40,Maintain,0.136000000000001
50,2,0.0,5.0,5.0,144,Maintain,5.449
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.261999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.091999999999999
55,0,-0.10000000000000009,1.8000000000000005,1.9000000000000006,76,Accelerate,4.687999999999999
56,0,0.0,0.1,0.1,16,Maintain,3.9929999999999986
57,1,0.0,5.0,5.0,135,Maintain,2.937999999999999
58,2,0.0,5.0,5.0,177,Maintain,1.9209999999999994
59,1,0.0,5.0,5.0,97,Maintain,1.834999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.4769999999999985
61,1,-0.10000000000000009,2.500000000000003,2.600000000000003,196,Accelerate,1.443999999999999
62,0,0.0,0.1,0.1,0,Maintain,1.2579999999999991
63,0,1.8523049999999996,1.9523049999999997,0.1,0,Slow down,1.0009999999999994
64,2,-0.10000000000000009,3.207630000000002,3.3076300000000023,71,Accelerate,0.9339999999999993
65,1,0.0,4.200000000000001,4.200000000000001,24,Maintain,0.9009999999999998
66,2,-0.09999999999999998,0.4,0.5,41,Accelerate,0.613999999999999
67,0,0.0,5.0,5.0,59,Maintain,0.46199999999999974
68,2,0.0,0.1,0.1,11,Maintain,0.42799999999999905
69,0,0.0,5.0,5.0,40,Maintain,0.15399999999999991
50,2,0.0,5.0,5.0,144,Maintain,5.465
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.277999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.107999999999999
55,0,-0.09999999999999987,1.9000000000000006,2.0000000000000004,78,Accelerate,4.703999999999999
56,0,0.0,0.1,0.1,18,Maintain,4.008999999999999
57,1,0.0,5.0,5.0,135,Maintain,2.953999999999999
58,2,0.0,5.0,5.0,177,Maintain,1.9369999999999994
59,1,0.0,5.0,5.0,97,Maintain,1.850999999999999
60,0,0.0,0.1,0.1,1,Maintain,1.4929999999999986
61,1,-0.10000000000000009,2.600000000000003,2.7000000000000033,198,Accelerate,1.459999999999999
62,0,0.0,0.1,0.1,0,Maintain,1.2739999999999991
63,0,0.0,0.1,0.1,0,Maintain,1.0169999999999995
64,2,-0.10000000000000009,3.3076300000000023,3.4076300000000024,73,Accelerate,0.9499999999999993
65,1,0.0,4.200000000000001,4.200000000000001,23,Maintain,0.9169999999999998
66,2,-0.09999999999999998,0.5,0.6,44,Accelerate,0.629999999999999
67,0,0.0,5.0,5.0,54,Maintain,0.47799999999999976
68,2,0.0,0.1,0.1,11,Maintain,0.44399999999999906
69,0,0.0,5.0,5.0,40,Maintain,0.16999999999999993
50,2,0.0,5.0,5.0,144,Maintain,5.4830000000000005
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.295999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.1259999999999994
55,0,-0.10000000000000009,2.0000000000000004,2.1000000000000005,80,Accelerate,4.7219999999999995
56,0,0.0,0.1,0.1,20,Maintain,4.026999999999999
57,1,0.0,5.0,5.0,135,Maintain,2.9719999999999995
58,2,0.0,5.0,5.0,177,Maintain,1.955
59,1,0.0,5.0,5.0,97,Maintain,1.8689999999999998
60,0,0.0,0.1,0.1,1,Maintain,1.5109999999999992
61,1,-0.10000000000000009,2.7000000000000033,2.8000000000000034,200,Accelerate,1.4779999999999998
62,0,0.0,0.1,0.1,0,Maintain,1.2919999999999998
63,0,0.0,0.1,0.1,0,Maintain,1.0350000000000001
64,2,-0.10000000000000009,3.4076300000000024,3.5076300000000025,75,Accelerate,0.968
65,1,0.0,4.200000000000001,4.200000000000001,22,Maintain,0.9350000000000005
66,2,-0.09999999999999998,0.6,0.7,46,Accelerate,0.6479999999999997
67,0,0.0,5.0,5.0,49,Maintain,0.49600000000000044
68,2,0.0,0.1,0.1,12,Maintain,0.46199999999999974
69,0,0.0,5.0,5.0,40,Maintain,0.1880000000000006
50,2,0.0,5.0,5.0,144,Maintain,5.4990000000000006
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.311999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.1419999999999995
55,0,-0.10000000000000009,2.1000000000000005,2.2000000000000006,82,Accelerate,4.7379999999999995
56,0,0.0,0.1,0.1,22,Maintain,4.042999999999999
57,1,0.0,5.0,5.0,135,Maintain,2.9879999999999995
58,2,0.0,5.0,5.0,177,Maintain,1.971
59,1,0.0,5.0,5.0,97,Maintain,1.8849999999999998
60,0,0.0,0.1,0.1,1,Maintain,1.5269999999999992
61,1,-0.10000000000000009,2.8000000000000034,2.9000000000000035,202,Accelerate,1.4939999999999998
62,0,0.0,0.1,0.1,0,Maintain,1.3079999999999998
63,0,0.0,0.1,0.1,0,Maintain,1.0510000000000002
64,2,2.9,3.5076300000000025,0.6076300000000024,76,Slow down,0.984
65,1,0.0,4.200000000000001,4.200000000000001,21,Maintain,0.9510000000000005
66,2,-0.09999999999999998,0.7,0.7999999999999999,49,Accelerate,0.6639999999999997
67,0,0.0,5.0,5.0,44,Maintain,0.5120000000000005
68,2,0.0,0.1,0.1,13,Maintain,0.47799999999999976
69,0,0.0,5.0,5.0,40,Maintain,0.20400000000000063
70,1,0.0,5.0,5.0,177,Maintain,0.016000000000000014
50,2,0.0,5.0,5.0,144,Maintain,5.516
51,0,0.0,3.700000000000002,3.700000000000002,29,Maintain,5.328999999999999
53,2,0.0,5.0,5.0,79,Maintain,5.158999999999999
55,0,-0.10000000000000009,2.2000000000000006,2.3000000000000007,84,Accelerate,4.754999999999999
56,0,0.0,0.1,0.1,24,Maintain,4.059999999999999
57,1,0.0,5.0,5.0,135,Maintain,3.004999999999999
58,2,0.0,5.0,5.0,177,Maintain,1.9879999999999995
59,1,0.0,5.0,5.0,97,Maintain,1.9019999999999992
60,0,0.0,0.1,0.1,1,Maintain,1.5439999999999987
61,1,-0.10000000000000009,2.9000000000000035,3.0000000000000036,204,Accelerate,1.5109999999999992
62,0,0.0,0.1,0.1,0,Maintain,1.3249999999999993
63,0,0.0,0.1,0.1,0,Maintain,1.0679999999999996
